account_id,username,bio,profile_picture,account_age,tweets_count,followers_count,following_count,duplicate_tweets,content_similarity,follower_following_ratio,tweet_frequency,is_fake,is_clone,report,blocked,avg_distance,name
N00772,karenhernandez1988,Digital marketer,0,1185,6566,99474,35075,0,0.05,2.84,5.54,0,0,0,0,0.2682073743889672,Aisha Khan
N00773,patricia.white,Sports fan,1,2148,1745,60331,37561,0,0.73,1.61,0.81,0,0,0,0,0.0633283707867031,Harsh Vardhan
N00774,jessica_williams66,Travel addict,1,1021,2203,35495,90187,1,0.06,0.39,2.16,0,0,0,0,0.1443468519550764,Ritika Sharma
N00775,jennifertaylor,Photographer,1,798,6581,25927,60990,1,0.15,0.43,8.25,0,0,0,0,0.2019820287532703,Krishna Yadav
N00776,sarahhill1990,Sports fan,0,3514,6253,95530,82319,1,0.11,1.16,1.78,0,0,0,0,0.0816686285431763,Nikita Arora
N00777,deborahtorres2001,Digital marketer,1,2605,7219,20258,51259,0,0.15,0.4,2.77,0,0,0,0,0.0996271229173134,Aryan Desai
N00778,kimberlyroberts1998,Travel addict,0,259,8911,46412,77450,1,0.68,0.6,34.41,0,0,0,0,0.66556228763792,Shruti Menon
N00779,anthony.moore2004,Sports fan,1,1584,3584,49982,96274,0,0.32,0.52,2.26,0,0,0,0,0.048245614443415,Dhruv Shah
N00780,emily.smith67,Digital marketer,1,2369,413,89473,69914,0,0.15,1.28,0.17,0,0,0,0,0.0647164519639527,Palak Tiwari
N00781,christophermartin95,Tech enthusiast,1,2242,6099,61472,70713,1,0.07,0.87,2.72,0,0,0,0,0.0924088142797161,Aarav Sharma
N00782,robert_johnson1985,Photographer,1,232,5954,38799,3834,1,0.4,10.12,25.66,0,0,0,0,2.413493101538245,Priya Verma
N00783,kenneth.smith26,Travel addict,1,4647,8100,3713,11875,1,0.26,0.31,1.74,0,0,0,0,0.0997490268621308,Rohan Mehta
N00784,nancy.rivera83,Digital marketer,0,3412,3399,90285,23116,0,0.3,3.91,1.0,0,0,0,0,0.1727600286435828,Sneha Reddy
N00785,anthonygreen,Digital marketer,0,3294,7516,43332,87971,0,0.03,0.49,2.28,0,0,0,0,0.1144886121896862,Arjun Kapoor
N00786,kevin_brown13,Lover of nature,1,518,1612,27523,21649,1,0.72,1.27,3.11,0,0,0,0,0.1122333652601811,Ananya Singh
N00787,joshua_baker,Travel addict,0,3851,3204,49799,44858,1,0.44,1.11,0.83,0,0,0,0,0.0658383406920452,Vikram Patel
N00788,kimberly.harris85,Tech enthusiast,1,3967,8920,18097,99004,1,0.31,0.18,2.25,0,0,0,0,0.0779943257519318,Kavya Nair
N00789,thomas_anderson,Travel addict,1,536,8597,41314,53084,0,0.9,0.78,16.04,0,1,0,0,0.1283176165899016,Rahul Das
N00790,richardrivera1993,Photographer,1,4226,7828,11981,16915,0,0.89,0.71,1.85,0,1,0,0,0.0644305741499307,Ishita Gupta
N00791,georgehall1993,Lover of nature,1,1039,4693,85118,7972,0,0.97,10.68,4.52,0,1,0,0,0.6305649545238932,Aditya Rao
N00792,emily_williams1988,Travel addict,0,2120,762,88048,69745,0,0.01,1.26,0.36,0,0,0,0,0.0596173229498865,Neha Joshi
N00793,christopher_white69,Travel addict,0,4871,2717,20294,28334,0,0.92,0.72,0.56,0,1,0,0,0.0755329562834985,Karthik Iyer
N00794,matthew_hernandez1992,Sports fan,0,4410,2290,26935,54387,1,0.78,0.5,0.52,0,0,0,0,0.0930514155055866,Simran Kaur
N00795,danielflores56,Digital marketer,1,4696,3562,16183,12587,1,0.22,1.29,0.76,0,0,0,0,0.0951186757524261,Yash Malhotra
N00796,marybrown,Photographer,0,4478,4729,9573,97384,1,0.84,0.1,1.06,0,1,0,0,0.0930044217476218,Pooja Choudhary
N00797,richardhall1994,Tech enthusiast,0,343,6238,44113,1908,1,0.62,23.12,18.19,0,0,0,0,4.293747083720663,Manav Bansal
N00798,michael.moore95,Lover of nature,1,4479,1127,33794,73315,1,0.48,0.46,0.25,0,0,0,0,0.0748446609453175,Tanvi Mishra
N00799,george_mitchell1984,Digital marketer,0,4433,4946,14315,70741,1,0.53,0.2,1.12,0,0,0,0,0.0718655104605224,Devansh Agarwal
N00800,christophermartin68,,1,24,4868,83491,5020,0,0.46,16.63,202.83,0,0,0,0,13.924785548542255,Meera Pillai
N00801,ashley.lewis,Photographer,1,3283,6405,8711,19493,0,0.48,0.45,1.95,0,0,0,0,0.0732461031869923,Siddharth Jain
N00802,markrodriguez,Lover of nature,0,3783,6246,14882,46881,1,0.38,0.32,1.65,0,0,0,0,0.0545348586702033,Aisha Khan
N00803,matthew.hill16,Tech enthusiast,0,4516,2882,77577,64341,1,0.72,1.21,0.64,0,0,0,0,0.1058618302548185,Harsh Vardhan
N00804,richard.lewis,Lover of nature,0,1192,8097,3541,86268,0,0.78,0.04,6.79,0,0,0,0,0.1906824350440781,Ritika Sharma
N00805,mark_wright1998,Lover of nature,0,794,6951,83896,5044,1,0.49,16.63,8.75,0,0,0,0,0.8564406650186729,Krishna Yadav
N00806,thomas_lee,Lover of nature,0,2225,3355,18023,9157,0,0.73,1.97,1.51,0,0,0,0,0.1157546840460492,Nikita Arora
N00807,donnalee39,Sports fan,1,653,3578,3639,52878,1,0.91,0.07,5.48,0,1,0,0,0.1476748604275309,Aryan Desai
N00808,lisaking,,1,3628,13,49699,85056,0,0.19,0.58,0.0,0,0,0,0,0.0912746395020009,Shruti Menon
N00809,brianjackson,Tech enthusiast,1,2219,4863,1517,22072,0,0.77,0.07,2.19,0,0,0,0,0.0835907517099252,Dhruv Shah
N00810,edwardwilson1994,Tech enthusiast,1,3390,1809,64068,94068,0,0.18,0.68,0.53,0,0,0,0,0.0517425865476968,Palak Tiwari
N00811,george_jackson,Tech enthusiast,0,4236,1173,13429,6195,0,0.26,2.17,0.28,0,0,0,0,0.1079489797491352,Aarav Sharma
N00812,jessica.williams,Digital marketer,1,857,7488,32485,96367,0,0.48,0.34,8.74,0,0,0,0,0.199460285821398,Priya Verma
N00813,amanda.anderson1994,Photographer,0,1856,6817,96600,85691,1,0.31,1.13,3.67,0,0,0,0,0.1002766303550154,Rohan Mehta
N00814,susanbaker94,Tech enthusiast,1,2675,1585,52692,52195,1,0.69,1.01,0.59,0,0,0,0,0.0679263971185787,Sneha Reddy
N00815,paulgonzalez,Photographer,1,1514,4885,85146,94145,1,0.18,0.9,3.23,0,0,0,0,0.0833398615502649,Arjun Kapoor
N00816,susan_robinson1993,Tech enthusiast,0,3232,2852,76422,31582,0,0.54,2.42,0.88,0,0,0,0,0.2091884175203213,Ananya Singh
N00817,jamesanderson70,,0,3085,1675,26725,59988,0,0.49,0.45,0.54,0,0,0,0,0.0693915010238298,Vikram Patel
N00818,carolking1999,Digital marketer,1,2172,6137,6915,8161,1,0.41,0.85,2.83,0,0,0,0,0.0727708613339556,Kavya Nair
N00819,elizabeth.hill2001,Digital marketer,1,4473,3040,4331,29685,1,0.92,0.15,0.68,0,1,0,0,0.0942544341111846,Rahul Das
N00820,robert_flores2005,Lover of nature,0,3459,4841,47248,48714,0,0.78,0.97,1.4,0,0,0,0,0.0676980093145853,Ishita Gupta
N00821,linda.harris50,Sports fan,1,4411,8378,16855,44177,0,0.13,0.38,1.9,0,0,0,0,0.0878487155064395,Aditya Rao
N00822,margaret_jackson75,Digital marketer,1,2040,3715,23138,81140,0,0.74,0.29,1.82,0,0,0,0,0.0858433981762135,Neha Joshi
N00823,jessica_hernandez4,Digital marketer,0,4766,1846,9881,46103,0,0.14,0.21,0.39,0,0,0,0,0.0894397854241001,Karthik Iyer
N00824,jessicagonzalez2001,,0,3243,9846,88460,81624,0,0.98,1.08,3.04,0,1,0,0,0.0642905088591597,Simran Kaur
N00825,dorothynelson,Tech enthusiast,0,4502,6500,40539,13842,0,0.16,2.93,1.44,0,0,0,0,0.1073092811499336,Yash Malhotra
N00826,george_martinez1992,Travel addict,0,3608,8714,34705,41686,1,0.83,0.83,2.42,0,1,0,0,0.0865710220301709,Pooja Choudhary
N00827,robert.baker1996,Digital marketer,0,2553,6905,21489,16154,0,0.58,1.33,2.7,0,0,0,0,0.1070845377101026,Manav Bansal
N00828,elizabeth_scott,Digital marketer,1,4152,3394,84768,51304,0,0.87,1.65,0.82,0,1,0,0,0.0532958588123266,Tanvi Mishra
N00829,margaret.roberts84,Travel addict,0,3123,6810,55552,57424,0,0.55,0.97,2.18,0,0,0,0,0.1015154084585783,Devansh Agarwal
N00830,ashleymitchell58,Sports fan,1,4647,4291,57375,49648,1,0.45,1.16,0.92,0,0,0,0,0.0859164676352807,Meera Pillai
N00831,matthewhall,Photographer,0,2559,7851,85719,98733,0,0.57,0.87,3.07,0,0,0,0,0.1046759901839576,Siddharth Jain
N00832,margaret_perez1993,,0,740,445,32026,10077,0,0.84,3.18,0.6,0,1,0,0,0.1147985255738555,Aisha Khan
N00833,christopherhernandez37,Travel addict,1,2682,4100,98076,57094,0,0.66,1.72,1.53,0,0,0,0,0.0952558306958017,Harsh Vardhan
N00834,davidwilliams,Travel addict,1,2788,6361,98844,92442,0,0.83,1.07,2.28,0,1,0,0,0.1040520619515663,Ritika Sharma
N00835,karen.king1992,Sports fan,1,4820,5131,47911,54178,1,0.51,0.88,1.06,0,0,0,0,0.0727070915198574,Krishna Yadav
N00836,edward.nelson,Digital marketer,0,2140,6178,26236,19880,0,0.58,1.32,2.89,0,0,0,0,0.1260476685872238,Nikita Arora
N00837,charleslopez1996,Digital marketer,0,2569,8825,73470,75044,1,0.69,0.98,3.44,0,0,0,0,0.0866596503662732,Aryan Desai
N00838,william_carter,,1,404,9263,34801,53198,1,0.04,0.65,22.93,0,0,0,0,0.432531036282808,Shruti Menon
N00839,mark.torres84,Lover of nature,0,907,6348,87788,45510,1,0.71,1.93,7.0,0,0,0,0,0.2180119389361592,Dhruv Shah
N00840,melissa_white15,Lover of nature,0,1017,9718,17837,71000,1,0.12,0.25,9.56,0,0,0,0,0.2891483959918465,Palak Tiwari
N00841,margaretlewis,Travel addict,0,1105,8364,41413,51978,0,0.85,0.8,7.57,0,1,0,0,0.1542267254724697,Aarav Sharma
N00842,sarah_hernandez,Digital marketer,1,4908,7914,55629,97807,0,0.35,0.57,1.61,0,0,0,0,0.0623221232414438,Priya Verma
N00843,kenneth_garcia36,Travel addict,1,1480,357,15718,25278,1,0.96,0.62,0.24,0,1,0,0,0.0758976631513657,Rohan Mehta
N00844,barbara.nelson49,Travel addict,1,480,3546,16212,50562,0,0.72,0.32,7.39,0,0,0,0,0.0962965317371655,Sneha Reddy
N00845,nancy_hernandez42,Digital marketer,0,3914,6183,53655,7123,1,0.29,7.53,1.58,0,0,0,0,0.3248434832817576,Arjun Kapoor
N00846,elizabethrobinson64,Sports fan,0,2960,9030,14243,17400,0,0.04,0.82,3.05,0,0,0,0,0.111241217440931,Ananya Singh
N00847,amanda.harris,Photographer,0,2019,9154,89839,47152,0,0.43,1.91,4.53,0,0,0,0,0.1964506458232828,Vikram Patel
N00848,andrew_taylor1996,Photographer,0,3126,3790,40982,31912,1,0.83,1.28,1.21,0,1,0,0,0.0817694912386994,Kavya Nair
N00849,sarahrivera1984,Sports fan,1,365,48,87565,49245,1,0.19,1.78,0.13,0,0,0,0,0.1478335309026362,Rahul Das
N00850,dorothy.jackson1984,Travel addict,1,2878,463,81418,67296,0,0.32,1.21,0.16,0,0,0,0,0.0706111573535271,Ishita Gupta
N00851,matthewmitchell29,Sports fan,1,929,4559,74825,63986,0,0.52,1.17,4.91,0,0,0,0,0.0988607685321827,Aditya Rao
N00852,jessica.torres94,Tech enthusiast,1,577,8868,93771,24642,0,0.39,3.81,15.37,0,0,0,0,0.6661130767689732,Neha Joshi
N00853,stevenwalker2000,Digital marketer,0,3887,3602,80099,18912,0,0.96,4.24,0.93,0,1,0,0,0.1510517403429347,Karthik Iyer
N00854,elizabeth_miller,Tech enthusiast,1,644,7969,40774,7944,0,0.52,5.13,12.37,0,0,0,0,0.6432708788393086,Simran Kaur
N00855,joshuarivera,Lover of nature,0,3461,9885,35407,81111,1,0.03,0.44,2.86,0,0,0,0,0.0555566591562496,Yash Malhotra
N00856,donaldyoung1984,Digital marketer,0,507,3732,96280,19421,0,0.85,4.96,7.36,0,1,0,0,0.5426863622386795,Pooja Choudhary
N00857,mark_rodriguez1996,Digital marketer,1,1861,6579,18568,23303,1,0.28,0.8,3.54,0,0,0,0,0.0672053630320124,Manav Bansal
N00858,linda_king43,,0,4883,3719,54144,42759,1,0.07,1.27,0.76,0,0,0,0,0.1039487338502258,Tanvi Mishra
N00859,johnlewis,Digital marketer,1,4406,1290,91983,36163,1,0.94,2.54,0.29,0,1,0,0,0.1889247121331397,Devansh Agarwal
N00860,nancy.hernandez,Lover of nature,0,4549,5644,11176,47131,1,0.35,0.24,1.24,0,0,0,0,0.0807513592079299,Meera Pillai
N00861,donna.perez98,Photographer,1,3235,9447,69984,6029,0,0.39,11.61,2.92,0,0,0,0,0.4345853123592591,Siddharth Jain
N00862,linda.nguyen1993,Photographer,0,1697,2967,36072,72034,0,0.19,0.5,1.75,0,0,0,0,0.0829560524839395,Aisha Khan
N00863,jamesjohnson,Travel addict,0,3451,2375,43181,2571,0,0.86,16.8,0.69,0,1,0,0,0.5121765873309082,Harsh Vardhan
N00864,dorothy.lopez2005,Digital marketer,1,2576,9729,41233,50752,1,0.7,0.81,3.78,0,0,0,0,0.1198722616491339,Ritika Sharma
N00865,steven.flores30,Photographer,1,2037,1861,27479,80536,1,0.78,0.34,0.91,0,0,0,0,0.065089944504463,Krishna Yadav
N00866,dorothywhite,Tech enthusiast,0,3366,2747,57486,35157,1,0.74,1.64,0.82,0,0,0,0,0.0719638069191755,Nikita Arora
N00867,nancyallen7,Travel addict,1,1031,7906,41514,2404,0,0.89,17.27,7.67,0,1,0,0,0.8396671639916417,Aryan Desai
N00868,barbara_green1984,Digital marketer,0,820,944,70164,80285,0,0.07,0.87,1.15,0,0,0,0,0.1071374725162869,Shruti Menon
N00869,donna.davis1985,Tech enthusiast,1,4217,6280,20214,57565,0,0.18,0.35,1.49,0,0,0,0,0.0640031259650694,Dhruv Shah
N00870,andrewjackson,Sports fan,1,4746,5403,52622,73288,0,0.34,0.72,1.14,0,0,0,0,0.0837333661711092,Palak Tiwari
N00871,jamesmoore9,Sports fan,0,2130,9802,69463,60697,1,0.11,1.14,4.6,0,0,0,0,0.1333408254586105,Aarav Sharma
N00872,jamesbaker1995,,0,2685,3654,16679,26778,1,0.79,0.62,1.36,0,0,0,0,0.0668139938992674,Priya Verma
N00873,linda_walker,Digital marketer,1,3051,4590,94350,85123,1,0.5,1.11,1.5,0,0,0,0,0.072183681641385,Rohan Mehta
N00874,donnacarter1990,Sports fan,0,4912,1055,84037,73249,0,0.73,1.15,0.21,0,0,0,0,0.045403727582718,Sneha Reddy
N00875,linda_torres2001,Sports fan,1,458,715,81902,65276,1,0.5,1.25,1.56,0,0,0,0,0.0959840576057882,Arjun Kapoor
N00876,matthew.williams97,Photographer,1,3105,4329,48332,12700,1,0.88,3.81,1.39,0,1,0,0,0.2053617079763501,Ananya Singh
N00877,kenneth.king1981,,0,3978,817,7867,70230,1,0.3,0.11,0.21,0,0,0,0,0.0736700266094923,Vikram Patel
N00878,patricia.brown65,,1,63,6178,69973,26226,1,0.77,2.67,98.06,0,0,0,0,3.2043832528609983,Kavya Nair
N00879,michellelee,Photographer,1,403,2378,13954,83361,0,0.01,0.17,5.9,0,0,0,0,0.2078908193943664,Rahul Das
N00880,kennethmoore1982,Digital marketer,1,203,9486,35351,37684,0,0.42,0.94,46.73,0,0,0,0,0.815100741010399,Ishita Gupta
N00881,paul.walker,Tech enthusiast,0,4868,1543,80221,15369,0,0.58,5.22,0.32,0,0,0,0,0.2324014006397468,Aditya Rao
N00882,steven.carter1989,Travel addict,0,4690,1342,76091,98916,1,1.0,0.77,0.29,0,1,0,0,0.0825119133300865,Neha Joshi
N00883,joshuahall,Digital marketer,0,2467,8900,86102,7330,0,0.92,11.75,3.61,0,1,0,0,0.4628103554775221,Karthik Iyer
N00884,joseph_campbell,Tech enthusiast,0,1114,7400,40756,6670,1,0.88,6.11,6.64,0,1,0,0,0.5487019919502163,Simran Kaur
N00885,linda_lewis43,,1,2448,2790,4115,83849,1,0.15,0.05,1.14,0,0,0,0,0.0700159157521113,Yash Malhotra
N00886,josephwhite,Lover of nature,0,4345,2101,23982,585,0,0.24,40.99,0.48,0,0,0,0,1.5059814444566606,Pooja Choudhary
N00887,kennethjackson1990,Digital marketer,1,4755,8414,25100,57280,1,0.38,0.44,1.77,0,0,0,0,0.062465460541014,Manav Bansal
N00888,barbaraadams69,Lover of nature,1,2050,2570,17506,51053,1,0.49,0.34,1.25,0,0,0,0,0.0675935750231388,Tanvi Mishra
N00889,kennethallen1999,Tech enthusiast,0,1466,4600,25539,42285,1,0.03,0.6,3.14,0,0,0,0,0.1014367516299221,Devansh Agarwal
N00890,joshua_sanchez27,Digital marketer,0,385,7861,45526,70767,0,0.37,0.64,20.42,0,0,0,0,0.3226727269299189,Meera Pillai
N00891,ashley.nguyen1989,Lover of nature,1,2403,2032,72765,38387,1,0.24,1.9,0.85,0,0,0,0,0.0756049538103194,Siddharth Jain
N00892,jessicaflores7,Lover of nature,1,3083,8496,48554,67538,1,0.56,0.72,2.76,0,0,0,0,0.0754404306269383,Aisha Khan
N00893,josephscott75,Travel addict,1,3073,3155,77746,37643,0,0.21,2.07,1.03,0,0,0,0,0.1518289080353932,Harsh Vardhan
N00894,jessicarivera,Digital marketer,1,2245,334,30145,31568,1,0.47,0.95,0.15,0,0,0,0,0.063649043180872,Ritika Sharma
N00895,linda.scott13,Lover of nature,1,4561,1433,45588,93258,0,0.59,0.49,0.31,0,0,0,0,0.0812308916453384,Krishna Yadav
N00897,ashleyking,Travel addict,0,3534,1871,7335,73867,1,0.69,0.1,0.53,0,0,0,0,0.0649665749211053,Aryan Desai
N00898,jennifer_lopez40,Digital marketer,0,4076,7312,90919,30335,1,0.94,3.0,1.79,0,1,0,0,0.214935206907382,Shruti Menon
N00899,josephgarcia31,Lover of nature,1,3363,9558,27034,3580,1,0.33,7.55,2.84,0,0,0,0,0.2179276492834442,Dhruv Shah
N00900,williamgarcia,Travel addict,0,410,6561,87774,99151,1,0.86,0.89,16.0,0,1,0,0,0.1375847072703388,Palak Tiwari
N00901,david.roberts82,,1,2678,875,96575,762,1,0.37,126.74,0.33,0,0,0,0,5.063910464724456,Aarav Sharma
N00902,dorothy.carter22,Digital marketer,1,3571,7871,82389,36261,1,0.93,2.27,2.2,0,1,0,0,0.1529427329684645,Priya Verma
N00903,joshuaperez61,,1,2148,5483,43680,56438,1,0.16,0.77,2.55,0,0,0,0,0.1099422884271966,Rohan Mehta
N00904,michaelmartinez,Photographer,0,1326,7343,84520,8123,1,0.98,10.41,5.54,0,1,0,0,0.6935390189755133,Sneha Reddy
N00905,carol.torres,Sports fan,0,118,8615,22465,29510,1,0.31,0.76,73.01,0,0,0,0,1.1563250080950198,Arjun Kapoor
N00906,michelle_campbell1991,,1,2546,8530,66582,91955,1,0.54,0.72,3.35,0,0,0,0,0.0892006930337857,Ananya Singh
N00907,ashley.roberts,Lover of nature,1,2579,4129,67878,41049,1,0.57,1.65,1.6,0,0,0,0,0.1228490911333076,Vikram Patel
N00908,donna.smith,Tech enthusiast,0,3471,9446,3966,85210,1,0.42,0.05,2.72,0,0,0,0,0.1059024488644931,Kavya Nair
N00909,marymitchell76,Photographer,1,2984,7816,44048,93659,0,0.71,0.47,2.62,0,0,0,0,0.0848907944203374,Rahul Das
N00910,william_baker,,0,4015,4667,3672,54275,1,0.35,0.07,1.16,0,0,0,0,0.0658182558686832,Ishita Gupta
N00911,andrewthompson31,Travel addict,1,3630,9529,64990,171,0,0.6,380.06,2.63,0,0,0,0,76.95599349476308,Aditya Rao
N00912,johnclark66,Photographer,0,2785,7353,41438,92919,1,0.36,0.45,2.64,0,0,0,0,0.133712296416213,Neha Joshi
N00913,lisa_garcia64,,0,4404,9834,5973,69950,1,0.29,0.09,2.23,0,0,0,0,0.077539204125051,Karthik Iyer
N00914,michael.martin1996,Travel addict,1,240,931,65152,79851,0,0.86,0.82,3.88,0,1,0,0,0.093942316686664,Simran Kaur
N00915,linda_wilson69,,1,4680,5172,93856,91267,1,0.34,1.03,1.11,0,0,0,0,0.1113251277133056,Yash Malhotra
N00916,donald.clark10,Tech enthusiast,1,3692,2641,87248,82407,1,0.04,1.06,0.72,0,0,0,0,0.1236230591816119,Pooja Choudhary
N00917,matthew_smith87,Tech enthusiast,1,2528,2208,66647,65077,1,0.28,1.02,0.87,0,0,0,0,0.0664486022013818,Manav Bansal
N00918,lisaclark,Travel addict,1,2613,1744,11538,5000,1,0.32,2.31,0.67,0,0,0,0,0.1101805348877247,Tanvi Mishra
N00919,barbarawilliams1994,,1,1809,8033,76796,50307,1,0.09,1.53,4.44,0,0,0,0,0.2000294214877172,Devansh Agarwal
N00920,daniel_mitchell5,Sports fan,1,1576,2035,89931,36165,0,0.79,2.49,1.29,0,0,0,0,0.1335285014818504,Meera Pillai
N00921,anthonytaylor,Tech enthusiast,1,4149,1808,82634,74086,0,0.02,1.12,0.44,0,0,0,0,0.080991417541748,Siddharth Jain
N00922,jessica_brown4,Tech enthusiast,1,4986,4573,59121,89553,1,0.4,0.66,0.92,0,0,0,0,0.0707891383127423,Aisha Khan
N00923,kenneth.brown1982,Tech enthusiast,0,237,8950,27763,32109,0,0.38,0.86,37.76,0,0,0,0,0.348643109432925,Harsh Vardhan
N00924,robert.green,Digital marketer,1,3483,6704,47279,61644,1,0.41,0.77,1.92,0,0,0,0,0.0633269067450452,Ritika Sharma
N00925,christopher_white52,Photographer,1,1072,5500,33980,48885,0,0.37,0.7,5.13,0,0,0,0,0.1386038979509196,Krishna Yadav
N00926,donaldanderson2003,,0,1987,6840,38625,81765,1,0.51,0.47,3.44,0,0,0,0,0.0996495616347683,Nikita Arora
N00927,sarahmiller39,Sports fan,1,3028,5831,17237,696,1,0.58,24.77,1.93,0,0,0,0,0.6078885984208597,Aryan Desai
N00929,margaretadams19,Digital marketer,0,3314,1555,23702,37047,0,0.64,0.64,0.47,0,0,0,0,0.0667061974682565,Dhruv Shah
N00930,danielanderson16,Photographer,0,3124,9058,36765,61273,1,0.21,0.6,2.9,0,0,0,0,0.0887888676468394,Palak Tiwari
N00931,donnaclark61,Lover of nature,0,1072,8757,92241,80032,0,0.64,1.15,8.17,0,0,0,0,0.1530318053556431,Aarav Sharma
N00932,charles.thomas1986,Travel addict,0,1510,1671,91911,6676,1,0.65,13.77,1.11,0,0,0,0,0.4399845231985887,Priya Verma
N00933,edward_wright79,Lover of nature,0,3431,154,62044,83290,1,0.09,0.74,0.04,0,0,0,0,0.0358318029009897,Rohan Mehta
N00934,matthewgarcia,Tech enthusiast,0,2757,7088,64532,41272,1,0.99,1.56,2.57,0,1,0,0,0.120413486070911,Sneha Reddy
N00935,pauldavis44,Sports fan,1,2370,1261,64049,97986,1,0.63,0.65,0.53,0,0,0,0,0.0684112524415854,Arjun Kapoor
N00936,brian.robinson1991,Sports fan,1,444,8069,63232,72672,1,0.25,0.87,18.17,0,0,0,0,0.4822911145116688,Ananya Singh
N00937,michelle.adams1982,Photographer,0,889,3461,33175,31795,0,0.16,1.04,3.89,0,0,0,0,0.1124222245255868,Vikram Patel
N00938,brian_nguyen,Photographer,1,3249,5134,37391,7560,0,0.37,4.95,1.58,0,0,0,0,0.1483526524072324,Kavya Nair
N00939,david_sanchez37,,1,2737,6658,35844,34446,1,0.49,1.04,2.43,0,0,0,0,0.0831136246271034,Rahul Das
N00940,deborahsanchez,Travel addict,0,4946,3985,74120,61589,1,0.17,1.2,0.81,0,0,0,0,0.0688777793664322,Ishita Gupta
N00941,markrivera,Travel addict,1,4983,1551,51186,1934,1,0.11,26.47,0.31,0,0,0,0,1.0640273432482903,Aditya Rao
N00943,roberthill64,Lover of nature,1,1876,3278,76978,64038,1,0.39,1.2,1.75,0,0,0,0,0.0667903493966977,Karthik Iyer
N00944,ashleyrivera,,1,440,1542,32149,85832,0,0.97,0.37,3.5,0,1,0,0,0.1470200499443383,Simran Kaur
N00945,andrewsmith1998,Sports fan,1,76,2755,4446,69437,0,0.82,0.06,36.25,0,1,0,0,0.8775834253554292,Yash Malhotra
N00946,margarethall86,,1,3486,9771,40123,75621,1,0.16,0.53,2.8,0,0,0,0,0.0555083823297119,Pooja Choudhary
N00947,susanroberts1997,Lover of nature,1,1313,7552,55985,3093,0,0.54,18.1,5.75,0,0,0,0,1.3534004751567157,Manav Bansal
N00948,emily.williams2000,Sports fan,0,1530,6005,37003,20946,1,0.67,1.77,3.92,0,0,0,0,0.1800142429896929,Tanvi Mishra
N00949,brian_hall,Photographer,0,971,5773,6929,59696,0,0.7,0.12,5.95,0,0,0,0,0.1541931677258901,Devansh Agarwal
N00950,richard_wilson31,Digital marketer,0,1433,7350,6397,55764,1,0.52,0.11,5.13,0,0,0,0,0.1347253777237001,Meera Pillai
N00951,deborah_thomas1986,Digital marketer,1,1247,2916,56984,34456,0,0.85,1.65,2.34,0,1,0,0,0.1075314805929121,Siddharth Jain
N00952,sarahnguyen30,Photographer,0,2410,6789,1141,48277,1,0.26,0.02,2.82,0,0,0,0,0.109636980598957,Aisha Khan
N00953,paul.lewis,Tech enthusiast,0,1484,1693,50663,14887,1,0.51,3.4,1.14,0,0,0,0,0.1763299551415896,Harsh Vardhan
N00954,bettyclark2003,,1,3703,6857,74488,24651,0,0.39,3.02,1.85,0,0,0,0,0.1253103099940044,Ritika Sharma
N00955,joseph.johnson73,Sports fan,0,3508,9776,69739,574,0,0.35,121.5,2.79,0,0,0,0,5.523563193013543,Krishna Yadav
N00956,michelle_baker,Photographer,0,3919,4998,66982,89866,0,0.43,0.75,1.28,0,0,0,0,0.0684416937546994,Nikita Arora
N00957,anthony.jackson,Travel addict,1,3883,9974,17788,6260,0,0.66,2.84,2.57,0,0,0,0,0.175119672780408,Aryan Desai
N00958,davidhill1997,Photographer,0,2545,6725,51140,42027,0,0.66,1.22,2.64,0,0,0,0,0.0991826407475955,Shruti Menon
N00959,ashleyharris70,Tech enthusiast,0,3287,3570,39013,82651,1,0.09,0.47,1.09,0,0,0,0,0.0786214021728612,Dhruv Shah
N00960,patriciabrown30,,0,1101,7995,71609,6544,0,0.71,10.94,7.26,0,0,0,0,0.9099937182237638,Palak Tiwari
N00961,steven.torres1985,Photographer,1,2589,9184,56936,15501,0,0.55,3.67,3.55,0,0,0,0,0.3649962883044398,Aarav Sharma
N00962,kimberlyjones81,Travel addict,0,552,8308,16502,81681,0,0.95,0.2,15.05,0,1,0,0,0.3049001628564782,Priya Verma
N00963,joshua.martinez6,Lover of nature,0,3197,1163,97218,71489,0,0.93,1.36,0.36,0,1,0,0,0.0884158548283906,Rohan Mehta
N00964,nancyramirez1984,Travel addict,1,228,1452,88027,42961,0,0.92,2.05,6.37,0,1,0,0,0.2023886758044816,Sneha Reddy
N00965,sarah.thompson1989,Photographer,0,850,9403,59962,64348,0,0.99,0.93,11.06,0,1,0,0,0.3480736525690372,Arjun Kapoor
N00966,sandra.robinson,Sports fan,1,648,3461,47730,43044,1,0.68,1.11,5.34,0,0,0,0,0.1046315098062558,Ananya Singh
N00967,jamesjones,Travel addict,0,1449,8610,47842,39161,1,0.55,1.22,5.94,0,0,0,0,0.1473614629948035,Vikram Patel
N00968,thomasharris,,1,2302,9666,27248,63202,1,0.19,0.43,4.2,0,0,0,0,0.1067429652411129,Kavya Nair
